PART_ID,SRC_ID,SRC_TYP
8088,1268184,Patient
8089,1268185,Patient
8090,1268186,Patient
8091,1268187,Patient
8092,1268188,Patient
8093,1268190,Patient
8094,1268198,Patient
8095,1268201,Patient
8096,1268203,Patient
8097,1268207,Patient
8098,1268210,Patient
8099,1268214,Patient
8100,1268218,Patient
8101,1268220,Patient
8102,1268227,Patient
8103,1268232,Patient
8104,1268268,Patient
8105,1268270,Patient
8106,1268294,Patient
8107,1268296,Patient
8108,1268304,Patient
8109,1268320,Patient
8110,1268321,Patient
8111,1268332,Patient
8112,1268341,Patient
8113,1268343,Patient
8114,1268355,Patient
8115,1268361,Patient
8116,1268368,Patient
8117,1268369,Patient
8118,1268373,Patient
8119,1268377,Patient
8120,1268378,Patient
8121,1268385,Patient
8122,1268388,Patient
8123,1268389,Patient
8124,1268392,Patient
8125,1268401,Patient
8126,1268403,Patient
8127,1268407,Patient
8128,1268408,Patient
8129,1268412,Patient
8130,1268414,Patient
8131,1268417,Patient
8132,1268421,Patient
8133,1268424,Patient
8134,1268425,Patient
8135,1268426,Patient
8136,1268438,Patient
8137,1268445,Patient
8138,1268448,Patient
8139,1268455,Patient
8140,1268458,Patient
8141,1268459,Patient
8142,1268462,Patient
8143,1268471,Patient
8144,1268489,Patient
8145,1268496,Patient
8146,1268498,Patient
8147,1268499,Patient
8148,1268502,Patient
8149,1268508,Patient
8150,1268509,Patient
8151,1268511,Patient
8152,1268513,Patient
8153,1268521,Patient
8154,1268523,Patient
8155,1268529,Patient
8156,1268531,Patient
8157,1268532,Patient
8158,1268549,Patient
8159,1268554,Patient
8160,1268555,Patient
8161,1268557,Patient
8162,1268562,Patient
8163,1268569,Patient
8164,1268571,Patient
8165,1268575,Patient
8166,1268576,Patient
8167,1268579,Patient
8168,1268583,Patient
8169,1268586,Patient
8170,1268590,Patient
8171,1268592,Patient
8172,1268595,Patient
8173,1268597,Patient
8174,1268599,Patient
8175,1268600,Patient
8176,1268602,Patient
8177,1268604,Patient
8178,1268609,Patient
8179,1268617,Patient
8180,1268622,Patient
8181,1268625,Patient
8182,1268626,Patient
8183,1268629,Patient
8184,1268631,Patient
8185,1268638,Patient
8186,1268639,Patient
8187,1268640,Patient
8188,1268648,Patient
8189,1268649,Patient
8190,1268660,Patient
8191,1268662,Patient
8192,1268667,Patient
8193,1268671,Patient
8194,1268674,Patient
8195,1268676,Patient
8196,1268678,Patient
8197,1268681,Patient
8198,1268685,Patient
8199,1268693,Patient
8200,1268694,Patient
8201,1268695,Patient
8202,1268696,Patient
8203,1268700,Patient
8204,1268704,Patient
8205,1268707,Patient
8206,1268711,Patient
8207,1268714,Patient
8208,1268720,Patient
8209,1268777,Patient
8210,1268778,Patient
8211,1268786,Patient
8212,1268787,Patient
8213,1268793,Patient
8214,1268794,Patient
8215,1268795,Patient
8216,1268797,Patient
8217,1268803,Patient
8218,1268817,Patient
8219,1268818,Patient
8220,1268823,Patient
8221,1268842,Patient
8222,1268854,Patient
8223,1268859,Patient
8224,1268860,Patient
8225,1268864,Patient
8226,1268867,Patient
8227,1268873,Patient
8228,1268879,Patient
8229,1268884,Patient
8230,1268885,Patient
8231,1268890,Patient
8232,1268891,Patient
8233,1268894,Patient
8234,1268895,Patient
8235,1268902,Patient
8236,1268903,Patient
8237,1268904,Patient
8238,1268909,Patient
8239,1268910,Patient
8240,1268920,Patient
8241,1268921,Patient
8242,1268924,Patient
8243,1268929,Patient
8244,1268939,Patient
8245,1268949,Patient
8246,1268951,Patient
8247,1268955,Patient
8248,1268959,Patient
8249,1268963,Patient
8250,1268964,Patient
8251,1268968,Patient
8252,1268969,Patient
8253,1268975,Patient
8254,1268977,Patient
8255,1268981,Patient
8256,1268982,Patient
8257,1268983,Patient
8258,1268998,Patient
8259,1269000,Patient
8260,1269015,Patient
8261,1269025,Patient
8262,1269029,Patient
8263,1269030,Patient
8264,1269038,Patient
8265,1269047,Patient
8266,1269055,Patient
8267,1269056,Patient
8268,1269058,Patient
8269,1269062,Patient
8270,1269063,Patient
8271,1269064,Patient
8272,1269075,Patient
8273,1269082,Patient
8274,1269083,Patient
8275,1269084,Patient
8276,1269092,Patient
8277,1269099,Patient
8278,1269108,Patient
8279,1269109,Patient
8280,1269114,Patient
8281,1269118,Patient
8282,1269122,Patient
8283,1269124,Patient
8284,1269125,Patient
8285,1269128,Patient
8286,1269130,Patient
8287,1269131,Patient
8288,1269139,Patient
8289,1269146,Patient
8290,1269151,Patient
8291,1269152,Patient
8292,1269155,Patient
8293,1269156,Patient
8294,1269157,Patient
8295,1269159,Patient
8296,1269163,Patient
8297,1269180,Patient
8298,1269190,Patient
8299,1269191,Patient
8300,1269192,Patient
8301,1269202,Patient
8302,1269203,Patient
8303,1269206,Patient
8304,1269209,Patient
8305,1269210,Patient
8306,1269220,Patient
8307,1269228,Patient
8308,1269229,Patient
8309,1269234,Patient
8310,1269235,Patient
8311,1269237,Patient
8312,1269242,Patient
8313,1269245,Patient
8314,1269248,Patient
8315,1269249,Patient
8316,1269264,Patient
8317,1269265,Patient
8318,1269269,Patient
8319,1269277,Patient
8320,1269278,Patient
8321,1269281,Patient
8322,1269284,Patient
8323,1269292,Patient
8324,1269300,Patient
8325,1269305,Patient
8326,1269313,Patient
8327,1269314,Patient
8328,1269318,Patient
8329,1269319,Patient
8330,1269321,Patient
8331,1269330,Patient
8332,1269333,Patient
8333,1269334,Patient
8334,1269339,Patient
8335,1269342,Patient
8336,1269344,Patient
8337,1269355,Patient
8338,1269356,Patient
8339,1269359,Patient
8340,1269365,Patient
8341,1269366,Patient
8342,1269368,Patient
8343,1269370,Patient
8344,1269374,Patient
8345,1269376,Patient
8346,1269377,Patient
8347,1269378,Patient
8348,1269385,Patient
8349,1269386,Patient
8350,1269388,Patient
8351,1269401,Patient
8352,1269408,Patient
8353,1269413,Patient
8354,1269422,Patient
8355,1269423,Patient
8356,1269428,Patient
8357,1269430,Patient
8358,1269439,Patient
8359,1269440,Patient
8360,1269455,Patient
8361,1269458,Patient
8362,1269460,Patient
8363,1269461,Patient
8364,1269467,Patient
8365,1269470,Patient
8366,1269475,Patient
8367,1269477,Patient
8368,1269479,Patient
8369,1269482,Patient
8370,1269498,Patient
8371,1269500,Patient
8372,1269501,Patient
8373,1269504,Patient
8374,1269514,Patient
8375,1269518,Patient
8376,1269519,Patient
8377,1269520,Patient
8378,1269523,Patient
8379,1269524,Patient
8380,1269525,Patient
8381,1269529,Patient
8382,1269530,Patient
8383,1269534,Patient
8384,1269535,Patient
8385,1269540,Patient
8386,1269544,Patient
8387,1269551,Patient
8388,1269552,Patient
8389,1269554,Patient
8390,1269556,Patient
8391,1269559,Patient
8392,1269562,Patient
8393,1269563,Patient
8394,1269564,Patient
8395,1269574,Patient
8396,1269576,Patient
8397,1269580,Patient
8398,1269582,Patient
8399,1269588,Patient
8400,1269598,Patient
8401,1269608,Patient
8402,1269614,Patient
8403,1269619,Patient
8404,1269626,Patient
8405,1269629,Patient
8406,1269631,Patient
8407,1269634,Patient
8408,1269635,Patient
8409,1269638,Patient
8410,1269649,Patient
8411,1269650,Patient
8412,1269659,Patient
8413,1269660,Patient
8414,1269665,Patient
8415,1269676,Patient
8416,1269677,Patient
8417,1269678,Patient
8418,1269682,Patient
8419,1269692,Patient
8420,1269697,Patient
8421,1269710,Patient
8422,1269717,Patient
8423,1269723,Patient
8424,1269731,Patient
8425,1269733,Patient
8426,1269734,Patient
8427,1269735,Patient
8428,1269740,Patient
8429,1269743,Patient
8430,1269746,Patient
8431,1269749,Patient
8432,1269750,Patient
8433,1269759,Patient
8434,1269760,Patient
8435,1269766,Patient
8436,1269770,Patient
8437,1269784,Patient
8438,1269789,Patient
8439,1269793,Patient
8440,1269794,Patient
8441,1269795,Patient
8442,1269797,Patient
8443,1269806,Patient
8444,1269813,Patient
8445,1269814,Patient
8446,1269825,Patient
8447,1269826,Patient
8448,1269828,Patient
8449,1269829,Patient
8450,1269833,Patient
8451,1269836,Patient
8452,1269837,Patient
8453,1269839,Patient
8454,1269849,Patient
8455,1269850,Patient
8456,1269851,Patient
8457,1269854,Patient
8458,1269856,Patient
8459,1269865,Patient
8460,1269867,Patient
8461,1269875,Patient
8462,1269888,Patient
8463,1269896,Patient
8464,1269898,Patient
8465,1269903,Patient
8466,1269909,Patient
8467,1269910,Patient
8468,1269915,Patient
8469,1269918,Patient
8470,1269922,Patient
8471,1269924,Patient
8472,1269934,Patient
8473,1269945,Patient
8474,1269947,Patient
8475,1269955,Patient
8476,1269957,Patient
8477,1269967,Patient
8478,1269971,Patient
8479,1269979,Patient
8480,1269982,Patient
8481,1269994,Patient
8482,1270004,Patient
8483,1270009,Patient
8484,1270010,Patient
8485,1270019,Patient
8486,1270037,Patient
8487,1270047,Patient
8488,1270050,Patient
8489,1270055,Patient
8490,1270064,Patient
8491,1270075,Patient
8492,1270080,Patient
8493,1270081,Patient
8494,1270083,Patient
8495,1270084,Patient
8496,1270085,Patient
8497,1270086,Patient
8498,1270096,Patient
8499,1270103,Patient
8500,1270116,Patient
8501,1270121,Patient
8502,1270124,Patient
8503,1270125,Patient
8504,1270127,Patient
8505,1270134,Patient
8506,1270135,Patient
8507,1270139,Patient
8508,1270149,Patient
8509,1270157,Patient
8510,1270175,Patient
8511,1270183,Patient
8512,1270203,Patient
8513,1270221,Patient
8514,1270223,Patient
8515,1270227,Patient
8516,1270238,Patient
8517,1270239,Patient
8518,1270241,Patient
8519,1270246,Patient
8520,1270252,Patient
8521,1270262,Patient
8522,1270263,Patient
8523,1270268,Patient
8524,1270273,Patient
8525,1270280,Patient
8526,1270285,Patient
8527,1270298,Patient
8528,1270309,Patient
8529,1270312,Patient
8530,1270314,Patient
8531,1270316,Patient
8532,1270318,Patient
8533,1270323,Patient
8534,1270327,Patient
8535,1270328,Patient
8536,1270329,Patient
8537,1270344,Patient
8538,1270374,Patient
8539,1270376,Patient
8540,1270380,Patient
8541,1270381,Patient
8542,1270386,Patient
8543,1270394,Patient
8544,1270396,Patient
8545,1270401,Patient
8546,1270404,Patient
8547,1270411,Patient
8548,1270413,Patient
8549,1270420,Patient
8550,1270421,Patient
8551,1270422,Patient
8552,1270429,Patient
8553,1270435,Patient
8554,1270439,Patient
8555,1270440,Patient
8556,1270443,Patient
8557,1270451,Patient
8558,1270457,Patient
8559,1270460,Patient
8560,1270461,Patient
8561,1270472,Patient
8562,1270474,Patient
8563,1270475,Patient
8564,1270476,Patient
8565,1270489,Patient
8566,1270495,Patient
8567,1270504,Patient
8568,1270507,Patient
8569,1270511,Patient
8570,1270515,Patient
8571,1270522,Patient
8572,1270526,Patient
8573,1270530,Patient
8574,1270537,Patient
8575,1270550,Patient
8576,1270552,Patient
8577,1270556,Patient
8578,1270557,Patient
8579,1270561,Patient
8580,1270565,Patient
8581,1270581,Patient
8582,1270584,Patient
8583,1270598,Patient
8584,1270609,Patient
8585,1270613,Patient
8586,1270615,Patient
8587,1270634,Patient
8588,1270646,Patient
8589,1270649,Patient
8590,1270650,Patient
8591,1270654,Patient
8592,1270666,Patient
8593,1270672,Patient
8594,1270674,Patient
8595,1270678,Patient
8596,1270685,Patient
8597,1270691,Patient
8598,1270692,Patient
8599,1270695,Patient
8600,1270715,Patient
8601,1270718,Patient
8602,1270720,Patient
8603,1270726,Patient
8604,1270733,Patient
8605,1270742,Patient
8606,1270748,Patient
8607,1270754,Patient
8608,1270772,Patient
8609,1270773,Patient
8610,1270774,Patient
8611,1270776,Patient
8612,1270784,Patient
8613,1270786,Patient
8614,1270789,Patient
8615,1270791,Patient
8616,1270793,Patient
8617,1270797,Patient
8618,1270798,Patient
8619,1270805,Patient
8620,1270811,Patient
8621,1270815,Patient
8622,1270819,Patient
8623,1270824,Patient
8624,1270831,Patient
8625,1270835,Patient
8626,1270839,Patient
8627,1270844,Patient
8628,1270848,Patient
8629,1270853,Patient
8630,1270857,Patient
8631,1270864,Patient
8632,1270865,Patient
8633,1270866,Patient
8634,1270877,Patient
8635,1270878,Patient
8636,1270882,Patient
8637,1270883,Patient
8638,1270884,Patient
8639,1270886,Patient
8640,1270889,Patient
8641,1270891,Patient
8642,1270901,Patient
8643,1270902,Patient
8644,1270905,Patient
8645,1270906,Patient
8646,1270908,Patient
8647,1270913,Patient
8648,1270915,Patient
8649,1270916,Patient
8650,1270918,Patient
8651,1270920,Patient
8652,1270923,Patient
8653,1270925,Patient
8654,1270926,Patient
8655,1270929,Patient
8656,1270932,Patient
8657,1270958,Patient
8658,1270975,Patient
8659,1270981,Patient
8660,1270982,Patient
8661,1270991,Patient
8662,1270994,Patient
8663,1270997,Patient
8664,1271003,Patient
8665,1271007,Patient
8666,1271014,Patient
8667,1271019,Patient
8668,1271020,Patient
8669,1271022,Patient
8670,1271026,Patient
8671,1271027,Patient
8672,1271030,Patient
8673,1271033,Patient
8674,1271059,Patient
8675,1271067,Patient
8676,1271070,Patient
8677,1271077,Patient
8678,1271081,Patient
8679,1271087,Patient
8680,1271088,Patient
8681,1271090,Patient
8682,1271099,Patient
8683,1271100,Patient
8684,1271101,Patient
8685,1271102,Patient
8686,1271104,Patient
8687,1271107,Patient
8688,1271109,Patient
8689,1271110,Patient
8690,1271112,Patient
8691,1271121,Patient
8692,1271129,Patient
8693,1271136,Patient
8694,1271142,Patient
8695,1271144,Patient
8696,1271150,Patient
8697,1271155,Patient
8698,1271159,Patient
8699,1271160,Patient
8700,1271167,Patient
8701,1271168,Patient
8702,1271170,Patient
8703,1271171,Patient
8704,1271173,Patient
8705,1271188,Patient
8706,1271189,Patient
8707,1271192,Patient
8708,1271199,Patient
8709,1271201,Patient
8710,1271203,Patient
8711,1271210,Patient
8712,1271217,Patient
8713,1271222,Patient
8714,1271223,Patient
8715,1271225,Patient
8716,1271229,Patient
8717,1271231,Patient
8718,1271234,Patient
8719,1271235,Patient
8720,1271239,Patient
8721,1271250,Patient
8722,1271264,Patient
8723,1271283,Patient
8724,1271288,Patient
8725,1271289,Patient
8726,1271291,Patient
8727,1271302,Patient
8728,1271303,Patient
8729,1271304,Patient
8730,1271306,Patient
8731,1271307,Patient
8732,1271310,Patient
8733,1271312,Patient
8734,1271317,Patient
8735,1271321,Patient
8736,1271324,Patient
8737,1271331,Patient
8738,1271332,Patient
8739,1271335,Patient
8740,1271341,Patient
8741,1271343,Patient
8742,1271355,Patient
8743,1271356,Patient
8744,1271364,Patient
8745,1271371,Patient
8746,1271382,Patient
8747,1271383,Patient
8748,1271387,Patient
8749,1271390,Patient
8750,1271395,Patient
8751,1271405,Patient
8752,1271428,Patient
8753,1271429,Patient
8754,1271431,Patient
8755,1271435,Patient
8756,1271450,Patient
8757,1271453,Patient
8758,1271458,Patient
8759,1271460,Patient
8760,1271461,Patient
8761,1271463,Patient
8762,1271464,Patient
8763,1271465,Patient
8764,1271478,Patient
8765,1271481,Patient
8766,1271489,Patient
8767,1271492,Patient
8768,1271495,Patient
8769,1271500,Patient
8770,1271508,Patient
8771,1271512,Patient
8772,1271514,Patient
8773,1271518,Patient
8774,1271521,Patient
8775,1271522,Patient
8776,1271539,Patient
8777,1271544,Patient
8778,1271558,Patient
8779,1271564,Patient
8780,1271565,Patient
8781,1271574,Patient
8782,1271576,Patient
8783,1271577,Patient
8784,1271593,Patient
8785,1271594,Patient
8786,1271603,Patient
8787,1271609,Patient
8788,1271610,Patient
8789,1271620,Patient
8790,1271621,Patient
8791,1271622,Patient
8792,1271626,Patient
8793,1271628,Patient
8794,1271634,Patient
8795,1271635,Patient
8796,1271638,Patient
8797,1271639,Patient
8798,1271640,Patient
8799,1271643,Patient
8800,1271645,Patient
8801,1271653,Patient
8802,1271659,Patient
8803,1271663,Patient
8804,1271667,Patient
8805,1271669,Patient
8806,1271674,Patient
8807,1271675,Patient
8808,1271681,Patient
8809,1271685,Patient
8810,1271687,Patient
8811,1271691,Patient
8812,1271695,Patient
8813,1271699,Patient
8814,1271707,Patient
8815,1271709,Patient
8816,1271710,Patient
8817,1271711,Patient
8818,1271713,Patient
8819,1271720,Patient
8820,1271726,Patient
8821,1271730,Patient
8822,1271734,Patient
8823,1271739,Patient
8824,1271740,Patient
8825,1271741,Patient
8826,1271747,Patient
8827,1271754,Patient
8828,1271756,Patient
8829,1271757,Patient
8830,1271758,Patient
8831,1271762,Patient
8832,1271777,Patient
8833,1271782,Patient
8834,1271785,Patient
8835,1271786,Patient
8836,1271787,Patient
8837,1271796,Patient
8838,1271810,Patient
8839,1271814,Patient
8840,1271818,Patient
8841,1271823,Patient
8842,1271830,Patient
8843,1271833,Patient
8844,1271849,Patient
8845,1271853,Patient
8846,1271854,Patient
8847,1271857,Patient
8848,1271864,Patient
8849,1271866,Patient
8850,1271868,Patient
8851,1271874,Patient
8852,1271877,Patient
8853,1271882,Patient
8854,1271887,Patient
8855,1271888,Patient
8856,1271906,Patient
8857,1271918,Patient
8858,1271923,Patient
8859,1271924,Patient
8860,1271929,Patient
8861,1271932,Patient
8862,1271937,Patient
8863,1271938,Patient
8864,1271940,Patient
8865,1271944,Patient
8866,1271945,Patient
8867,1271950,Patient
8868,1271952,Patient
8869,1271954,Patient
8870,1271961,Patient
8871,1271966,Patient
8872,1271969,Patient
8873,1271970,Patient
8874,1271972,Patient
8875,1271986,Patient
8876,1271988,Patient
8877,1271990,Patient
8878,1271998,Patient
8879,1272001,Patient
8880,1272003,Patient
8881,1272005,Patient
8882,1272012,Patient
8883,1272040,Patient
8884,1272047,Patient
8885,1272050,Patient
8886,1272054,Patient
8887,1272055,Patient
8888,1272058,Patient
8889,1272059,Patient
8890,1272066,Patient
8891,1272070,Patient
8892,1272072,Patient
8893,1272073,Patient
8894,1272092,Patient
8895,1272094,Patient
8896,1272102,Patient
8897,1272105,Patient
8898,1272110,Patient
8899,1272115,Patient
8900,1272116,Patient
8901,1272120,Patient
8902,1272121,Patient
8903,1272128,Patient
8904,1272129,Patient
8905,1272134,Patient
8906,1272137,Patient
8907,1272139,Patient
8908,1272142,Patient
8909,1272157,Patient
8910,1272161,Patient
8911,1272168,Patient
8912,1272169,Patient
8913,1272172,Patient
8914,1272176,Patient
8915,1272180,Patient
8916,1272181,Patient
8917,1272195,Patient
8918,1272197,Patient
8919,1272198,Patient
8920,1272199,Patient
8921,1272201,Patient
8922,1272203,Patient
8923,1272218,Patient
8924,1272223,Patient
8925,1272232,Patient
8926,1272234,Patient
8927,1272245,Patient
8928,1272246,Patient
8929,1272247,Patient
8930,1272249,Patient
8931,1272258,Patient
8932,1272261,Patient
8933,1272268,Patient
8934,1272272,Patient
8935,1272282,Patient
8936,1272284,Patient
8937,1272297,Patient
8938,1272298,Patient
8939,1272302,Patient
8940,1272304,Patient
8941,1272307,Patient
8942,1272311,Patient
8943,1272313,Patient
8944,1272314,Patient
8945,1272315,Patient
8946,1272319,Patient
8947,1272321,Patient
8948,1272326,Patient
8949,1272342,Patient
8950,1272345,Patient
8951,1272351,Patient
8952,1272354,Patient
8953,1272355,Patient
8954,1272359,Patient
8955,1272364,Patient
8956,1272370,Patient
8957,1272377,Patient
8958,1272394,Patient
8959,1272408,Patient
8960,1272419,Patient
8961,1272424,Patient
8962,1272448,Patient
8963,1272449,Patient
8964,1272455,Patient
8965,1272459,Patient
8966,1272465,Patient
8967,1272466,Patient
8968,1272468,Patient
8969,1272475,Patient
8970,1272482,Patient
8971,1272489,Patient
8972,1272490,Patient
8973,1272493,Patient
8974,1272498,Patient
8975,1272501,Patient
8976,1272510,Patient
8977,1272511,Patient
8978,1272513,Patient
8979,1272516,Patient
8980,1272524,Patient
8981,1272525,Patient
8982,1272526,Patient
8983,1272527,Patient
8984,1272529,Patient
8985,1272533,Patient
8986,1272538,Patient
8987,1272541,Patient
8988,1272545,Patient
8989,1272549,Patient
8990,1272552,Patient
8991,1272553,Patient
8992,1272555,Patient
8993,1272569,Patient
8994,1272573,Patient
8995,1272575,Patient
8996,1272586,Patient
8997,1272594,Patient
8998,1272595,Patient
8999,1272599,Patient
9000,1272608,Patient
9001,1272610,Patient
9002,1272611,Patient
9003,1272616,Patient
9004,1272618,Patient
9005,1272619,Patient
9006,1272622,Patient
9007,1272625,Patient
9008,1272627,Patient
9009,1272634,Patient
9010,1272636,Patient
9011,1272639,Patient
9012,1272645,Patient
9013,1272655,Patient
9014,1272660,Patient
9015,1272662,Patient
9016,1272665,Patient
9017,1272672,Patient
9018,1272676,Patient
9019,1272677,Patient
9020,1272683,Patient
9021,1272685,Patient
9022,1272692,Patient
9023,1272698,Patient
9024,1272699,Patient
9025,1272701,Patient
9026,1272703,Patient
9027,1272705,Patient
9028,1272718,Patient
9029,1272722,Patient
9030,1272723,Patient
9031,1272732,Patient
9032,1272734,Patient
9033,1272738,Patient
9034,1272744,Patient
9035,1272746,Patient
9036,1272759,Patient
9037,1272760,Patient
9038,1272764,Patient
9039,1272770,Patient
9040,1272775,Patient
9041,1272781,Patient
9042,1272783,Patient
9043,1272790,Patient
9044,1272791,Patient
9045,1272805,Patient
9046,1272807,Patient
9047,1272817,Patient
9048,1272819,Patient
9049,1272825,Patient
9050,1272826,Patient
9051,1272828,Patient
9052,1272829,Patient
9053,1272847,Patient
9054,1272849,Patient
9055,1272852,Patient
9056,1272853,Patient
9057,1272855,Patient
9058,1272857,Patient
9059,1272866,Patient
9060,1272869,Patient
9061,1272876,Patient
9062,1272882,Patient
9063,1272888,Patient
9064,1272889,Patient
9065,1272898,Patient
9066,1272901,Patient
9067,1272904,Patient
9068,1272922,Patient
9069,1272924,Patient
9070,1272925,Patient
9071,1272929,Patient
9072,1272933,Patient
9073,1272941,Patient
9074,1272944,Patient
9075,1272949,Patient
9076,1272951,Patient
9077,1272964,Patient
9078,1272968,Patient
9079,1272989,Patient
9080,1272992,Patient
9081,1272996,Patient
9082,1272997,Patient
9083,1273001,Patient
9084,1273003,Patient
9085,1273004,Patient
9086,1273010,Patient
9087,1273019,Patient
9088,1273020,Patient
9089,1273023,Patient
9090,1273025,Patient
9091,1273026,Patient
9092,1273028,Patient
9093,1273032,Patient
9094,1273045,Patient
9095,1273046,Patient
9096,1273052,Patient
9097,1273053,Patient
9098,1273055,Patient
9099,1273062,Patient
9100,1273065,Patient
9101,1273077,Patient
9102,1273084,Patient
9103,1273085,Patient
9104,1273090,Patient
9105,1273093,Patient
9106,1273103,Patient
9107,1273107,Patient
9108,1273109,Patient
9109,1273121,Patient
9110,1273124,Patient
9111,1273127,Patient
9112,1273130,Patient
9113,1273141,Patient
9114,1273151,Patient
9115,1273154,Patient
9116,1273155,Patient
9117,1273163,Patient
9118,1273165,Patient
9119,1273169,Patient
9120,1273173,Patient
9121,1273176,Patient
9122,1273183,Patient
9123,1273184,Patient
9124,1273185,Patient
9125,1273187,Patient
9126,1273202,Patient
9127,1273205,Patient
9128,1273214,Patient
9129,1273218,Patient
9130,1273220,Patient
9131,1273222,Patient
9132,1273223,Patient
9133,1273233,Patient
9134,1273236,Patient
9135,1273237,Patient
9136,1273238,Patient
9137,1273240,Patient
9138,1273249,Patient
9139,1273262,Patient
9140,1273264,Patient
9141,1273267,Patient
9142,1273269,Patient
9143,1273272,Patient
9144,1273273,Patient
9145,1273275,Patient
9146,1273278,Patient
9147,1273284,Patient
9148,1273289,Patient
9149,1273290,Patient
9150,1273297,Patient
9151,1273299,Patient
9152,1273300,Patient
9153,1273301,Patient
9154,1273306,Patient
9155,1273309,Patient
9156,1273315,Patient
9157,1273317,Patient
9158,1273319,Patient
9159,1273326,Patient
9160,1273327,Patient
9161,1273330,Patient
9162,1273332,Patient
9163,1273334,Patient
9164,1273338,Patient
9165,1273340,Patient
9166,1273344,Patient
9167,1273346,Patient
9168,1273347,Patient
9169,1273352,Patient
9170,1273365,Patient
9171,1273366,Patient
9172,1273372,Patient
9173,1273390,Patient
9174,1273391,Patient
9175,1273394,Patient
9176,1273395,Patient
9177,1273400,Patient
9178,1273405,Patient
9179,1273406,Patient
9180,1273407,Patient
9181,1273415,Patient
9182,1273420,Patient
9183,1273428,Patient
9184,1273430,Patient
9185,1273431,Patient
9186,1273434,Patient
9187,1273446,Patient
9188,1273447,Patient
9189,1273449,Patient
9190,1273452,Patient
9191,1273461,Patient
9192,1273464,Patient
9193,1273466,Patient
9194,1273474,Patient
9195,1273483,Patient
9196,1273485,Patient
9197,1273492,Patient
9198,1273495,Patient
9199,1273496,Patient
9200,1273497,Patient
9201,1273498,Patient
9202,1273499,Patient
9203,1273505,Patient
9204,1273506,Patient
9205,1273508,Patient
9206,1273514,Patient
9207,1273517,Patient
9208,1273520,Patient
9209,1273523,Patient
9210,1273529,Patient
9211,1273533,Patient
9212,1273535,Patient
9213,1273536,Patient
9214,1273539,Patient
9215,1273541,Patient
9216,1273542,Patient
9217,1273543,Patient
9218,1273556,Patient
9219,1273562,Patient
9220,1273564,Patient
9221,1273571,Patient
9222,1273576,Patient
9223,1273577,Patient
9224,1273579,Patient
9225,1273580,Patient
9226,1273584,Patient
9227,1273590,Patient
9228,1273598,Patient
9229,1273604,Patient
9230,1273607,Patient
9231,1273609,Patient
9232,1273611,Patient
9233,1273621,Patient
9234,1273624,Patient
9235,1273627,Patient
9236,1273630,Patient
9237,1273632,Patient
9238,1273636,Patient
9239,1273644,Patient
9240,1273663,Patient
9241,1273669,Patient
9242,1273670,Patient
9243,1273685,Patient
9244,1273687,Patient
9245,1273690,Patient
9246,1273692,Patient
9247,1273696,Patient
9248,1273699,Patient
9249,1273701,Patient
9250,1273702,Patient
9251,1273705,Patient
9252,1273706,Patient
9253,1273716,Patient
9254,1273719,Patient
9255,1273721,Patient
9256,1273726,Patient
9257,1273729,Patient
9258,1273730,Patient
9259,1273735,Patient
9260,1273738,Patient
9261,1273740,Patient
9262,1273742,Patient
9263,1273743,Patient
9264,1273744,Patient
9265,1273746,Patient
9266,1273753,Patient
9267,1273756,Patient
9268,1273760,Patient
9269,1273768,Patient
9270,1273771,Patient
9271,1273778,Patient
9272,1273795,Patient
9273,1273814,Patient
9274,1273816,Patient
9275,1273818,Patient
9276,1273822,Patient
9277,1273828,Patient
9278,1273830,Patient
9279,1273852,Patient
9280,1273860,Patient
9281,1273861,Patient
9282,1273870,Patient
9283,1273875,Patient
9284,1273880,Patient
9285,1273883,Patient
9286,1273886,Patient
9287,1273887,Patient
9288,1273889,Patient
9289,1273893,Patient
9290,1273894,Patient
9291,1273897,Patient
9292,1273898,Patient
9293,1273906,Patient
9294,1273907,Patient
9295,1273909,Patient
9296,1273926,Patient
9297,1273928,Patient
9298,1273934,Patient
9299,1273936,Patient
9300,1273939,Patient
9301,1273940,Patient
9302,1273941,Patient
9303,1273956,Patient
9304,1273972,Patient
9305,1273978,Patient
9306,1273985,Patient
9307,1273987,Patient
9308,1273990,Patient
9309,1273995,Patient
9310,1273999,Patient
9311,1274007,Patient
9312,1274010,Patient
9313,1274014,Patient
9314,1274017,Patient
9315,1274035,Patient
9316,1274060,Patient
9317,1274080,Patient
9318,1274083,Patient
9319,1274087,Patient
9320,1274094,Patient
9321,1274096,Patient
9322,1274101,Patient
9323,1274103,Patient
9324,1274105,Patient
9325,1274107,Patient
9326,1274108,Patient
9327,1274117,Patient
9328,1274121,Patient
9329,1274126,Patient
9330,1274129,Patient
9331,1274133,Patient
9332,1274138,Patient
9333,1274142,Patient
9334,1274151,Patient
9335,1274155,Patient
9336,1274158,Patient
9337,1274160,Patient
9338,1274169,Patient
9339,1274176,Patient
9340,1274177,Patient
9341,1274180,Patient
9342,1274181,Patient
9343,1274182,Patient
9344,1274185,Patient
9345,1274188,Patient
9346,1274190,Patient
9347,1274195,Patient
9348,1274202,Patient
9349,1274206,Patient
9350,1274211,Patient
9351,1274223,Patient
9352,1274225,Patient
9353,1274226,Patient
9354,1274227,Patient
9355,1274229,Patient
9356,1274234,Patient
9357,1274235,Patient
